eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
631.41,2118.6408495600003,37,0.009564137,0.13374023,2.8707268,-0.01198339,0.0138171,0.8422694802284241,168,344064,9491.47118884,344064
640.83,2147.97154102,38,0.011942796,0.16098633,2.8726165,-0.013345626,0.023382725,0.6064017713069916,169,346112,9544.513072822,346112
651.68,2182.7193422600003,41,0.010139627,0.13632813,2.8803542,-0.009384838,0.025776442,0.1280115246772766,170,348160,9593.87027843,348160
657.6,2201.42302368,40,0.009207625,0.12426758,2.9028132,-0.009306645,0.011484986,0.7615953534841537,171,350208,9644.87605029,350208
637.46,2129.6441006600003,58,0.010219002,0.13569336,2.911127,-0.011948617,0.016881522,0.8997517004609108,172,352256,9680.022511519,352256
636.58,2127.3634786800003,38,0.0068866983,0.09086914,2.9055243,-0.008675912,0.001728721,0.9729085024446249,173,354304,9732.559513013,354304
629.04,2100.5038794400007,40,0.0079716835,0.1078125,2.9068651,-0.012528373,0.00067959103,0.9868064811453223,174,356352,9783.588034011,356352
635.16,2118.9215600200005,39,0.01277711,0.17841797,2.9158971,-0.012772573,0.024207782,0.6526643931865692,175,358400,9835.237044532,358400
626.54,2088.5346217900005,38,0.009755538,0.12646484,2.9101956,-0.010921598,0.032043274,0.29224324226379395,176,360448,9887.89020791,360448
628.14,2094.6238783000003,39,0.010801333,0.1428711,2.898911,-0.01491313,0.02277318,0.6969906091690063,177,362496,9939.873484601,362496
622.56,2076.1635343599996,38,0.009690182,0.1352539,2.8896344,-0.014281522,0.0014998202,0.9713508859276772,178,364544,9993.155492213,364544
618.4,2064.4533568099996,42,0.006775055,0.08862305,2.884624,-0.011747371,0.0009684229,0.9840811286121607,179,366592,10040.984085005,366592
616.51,2057.3275335099997,42,0.009726676,0.13720703,2.8781796,-0.01018377,0.014598718,0.7418201565742493,180,368640,10088.859141028,368640
623.31,2078.11440917,37,0.013244472,0.16713867,2.8745925,-0.0131431725,0.02674653,0.13136237859725952,181,370688,10143.390565489,370688
617.35,2056.95483078,40,0.008576627,0.10893555,2.875524,-0.01143395,0.004493219,0.9377290233969688,182,372736,10194.442119581,372736
614.38,2045.7190681199997,39,0.010811061,0.1494629,2.8952243,-0.012660496,0.029401053,0.6259109675884247,183,374784,10245.870058158,374784
624.4,2080.76557462,41,0.009097433,0.11948242,2.917745,-0.014981322,0.00142902,0.9857423631474376,184,376832,10295.26371455,376832
633.81,2112.5246645899997,37,0.009051505,0.123046875,2.9249759,-0.009608709,0.013306601,0.7748652398586273,185,378880,10349.470050805,378880
635.7,2120.4424076500004,43,0.009379092,0.13227539,2.9226565,-0.0136442855,0.0011054727,0.9887634525075555,186,380928,10396.138106471,380928
646.75,2159.90041437,40,0.009468055,0.1317871,2.908213,-0.015948739,0.00084367517,0.9913992490619421,187,382976,10446.890669276,382976
655.64,2190.56211347,39,0.007464193,0.10161133,2.9087384,-0.01531166,0.000854669,0.9792003259062767,188,385024,10498.122449798,385024
665.95,2226.05346269,36,0.012107033,0.17075196,2.9137855,-0.012632661,0.024646455,0.7838757932186127,189,387072,10554.131109364,387072
668.34,2234.7834404699997,39,0.011141106,0.14228515,2.9109783,-0.0098156985,0.015108315,0.725065290927887,190,389120,10605.671901225,389120
674.69,2255.23275864,40,0.00924747,0.12182617,2.9187877,-0.009853872,0.024962088,0.6043320000171661,191,391168,10656.514399176,391168
672.7,2248.39298186,39,0.010011776,0.13583985,2.9333851,-0.009696502,0.01501255,0.8477639555931091,192,393216,10707.786460694,393216
679.06,2268.62903816,39,0.010239134,0.14077148,2.9446583,-0.012011378,0.016202683,0.7353512346744537,193,395264,10760.250601132,395264
