# {"t_start": 1596282189.6371377, "env_id": "Hopper-v2"} 
r,l,t
1046.272542,310,7080.932759
1140.69979,330,7087.909627
1116.658356,324,7094.842213
1203.518237,341,7109.818439
1053.749825,317,7117.116612
1032.315605,308,7124.054314
1052.174535,309,7130.282434
1040.545666,309,7137.442329
1386.887691,407,7146.298311
998.656163,290,7158.302241
1057.932381,313,7164.262362
995.853015,292,7171.226912
1021.483761,307,7178.304361
1132.961519,326,7185.351666
950.405943,272,7191.270885
831.128051,244,7196.874228
1023.304652,296,7209.768251
1234.864982,357,7217.676743
947.693657,272,7223.161794
1177.810591,338,7228.637852
1184.615497,339,7236.647411
1193.988145,344,7244.088822
1197.771562,346,7251.889763
1039.119317,319,7266.353841
977.834174,291,7272.750752
1022.866085,313,7278.821254
1198.29395,342,7284.410892
1158.756214,333,7291.590876
1292.230001,384,7300.149638
1067.074575,322,7313.159921
1251.222321,363,7321.020958
1154.762385,330,7327.709516
1075.743044,318,7334.937343
1317.792993,389,7343.684119
1231.281632,355,7350.96409
1471.384818,427,7366.765569
1297.335791,376,7374.344415
1009.18836,299,7378.293355
1600.289121,460,7387.889359
1052.202421,311,7394.832676
1320.441112,383,7411.261257
1124.874642,327,7418.665535
1108.819274,317,7425.950443
1329.370857,390,7433.838721
1160.022992,335,7440.88219
1080.274548,313,7448.537033
1035.563379,301,7461.895757
1084.333427,317,7469.679651
1209.45355,348,7476.888216
966.244236,276,7482.266062
984.340007,287,7488.506917
973.678942,280,7494.706086
1034.008968,306,7501.570151
1015.457608,298,7515.93676
1111.681495,320,7521.334753
1046.805344,305,7527.604664
1270.413819,359,7535.522146
992.09232,283,7541.191212
1381.342261,403,7549.08587
1069.784883,307,7562.263084
1106.141476,319,7570.085982
1197.010952,341,7577.976614
1184.666598,337,7586.393753
1276.368821,363,7594.740708
1443.320064,415,7604.459512
1246.24728,355,7620.840955
1229.20439,349,7629.020134
1545.766557,444,7640.882029
1259.707347,357,7648.184009
1400.069543,407,7657.424801
1319.674038,374,7672.909944
1312.135221,366,7678.034242
1212.312808,346,7682.628809
1281.237038,362,7687.46969
1233.106497,348,7690.200865
1455.075405,421,7697.287466
1215.712321,344,7709.866543
1226.590662,349,7718.264496
1256.289237,366,7726.612187
1557.449608,450,7736.571432
1291.104369,370,7743.667016
1318.083165,372,7757.723053
1343.798285,383,7765.450086
1580.657196,447,7775.082844
1146.448048,327,7782.354093
1284.40766,371,7790.679254
1015.037728,285,7796.704408
1335.812551,382,7812.043983
1604.532379,462,7822.330868
1238.314132,357,7829.531317
1042.257676,303,7835.185176
1475.653182,421,7843.422177
1487.64034,435,7860.704738
1301.599761,367,7867.964209
1049.789147,301,7874.861568
1142.514825,326,7882.022714
963.968433,278,7887.815952
969.561905,278,7893.831672
1252.834189,358,7900.524229
1253.055812,356,7916.651579
741.65609,224,7921.564419
1271.282242,364,7928.969623
963.80748,275,7934.307055
962.855162,275,7939.898812
1023.628984,290,7946.041451
1007.404762,289,7960.897949
636.758855,197,7965.362244
1303.204411,367,7972.695792
1265.586299,358,7978.767291
996.917315,281,7985.001696
975.189104,279,7990.937041
1061.236398,306,7997.640068
849.667337,246,8002.689378
1044.762692,302,8016.94029
1271.207986,358,8024.896369
1150.928419,324,8031.346466
1015.7851,293,8037.944196
1116.488214,320,8044.921915
1297.838753,376,8053.155884
1110.626216,317,8067.26265
1172.972495,331,8074.353349
1499.473966,441,8084.942463
1019.828414,291,8091.491211
1000.261169,288,8098.01904
1265.152377,358,8105.706847
1371.216484,391,8122.930454
1240.459198,349,8130.94802
1340.165052,389,8145.087538
1249.034398,353,8231.835121
590.962353,207,8285.698167
1311.822798,370,8376.405493
1266.143403,361,8402.530031
1031.760387,292,8408.114331
1348.055772,388,8416.852863
1358.712621,391,8424.816691
1147.601094,324,8431.948934
1017.411756,291,8437.972451
1216.923741,350,8453.514202
1290.249691,369,8460.796508
1029.41258,295,8467.440597
1325.308503,381,8475.878958
1570.546244,445,8486.184143
1543.328429,445,8502.602925
1003.278124,293,8508.752321
1056.584506,302,8515.500082
998.475372,292,8521.849611
1194.496134,343,8528.761671
1325.660586,383,8537.722756
1015.341131,289,8543.928415
1320.727168,382,8558.353959
1058.398152,304,8565.208117
1583.448382,448,8576.628951
1170.702031,327,8583.570206
1333.105972,382,8591.515015
1315.539596,377,8606.024829
1045.94145,296,8611.344787
1256.936053,355,8620.310162
1125.506035,321,8627.181844
1380.488496,392,8632.535111
1298.069534,373,8638.867129
1301.135589,371,8652.390642
1847.480855,525,8663.751628
1331.356813,382,8672.614227
1363.685331,389,8681.595974
1536.07283,428,8690.342962
1070.374259,306,8705.929378
1293.419607,375,8711.851285
1318.975621,389,8720.494305
1322.186295,379,8729.010562
1278.817284,359,8737.276217
1390.529186,399,8752.759634
1025.671527,291,8759.44189
1353.977165,385,8766.452862
1229.686074,349,8773.712749
1438.365858,407,8782.205081
1328.701284,379,8790.823948
1046.269182,294,8803.421844
1026.693223,290,8809.819808
1142.73929,316,8816.572907
1219.162166,342,8821.918547
1133.585091,319,8828.742707
1306.472621,364,8836.613132
1687.747414,485,8855.090481
1608.154358,459,8866.650962
1312.323435,371,8875.472837
1916.270565,542,8888.210421
1559.786245,446,8897.098201
1082.279212,303,8909.080376
1017.853756,283,8915.425966
1434.695425,405,8924.322966
879.937504,249,8929.838101
1476.661698,419,8938.444248
1021.340368,293,8944.658694
1026.793682,295,8956.956031
1376.709398,389,8965.159433
1147.890779,320,8972.571025
987.78841,278,8978.499537
1285.813126,363,8986.812887
1096.038284,309,8993.179935
1013.004145,284,9008.35086
1370.519592,388,9017.603864
735.393621,218,9022.261975
619.919579,187,9026.854408
555.578563,172,9031.296151
1548.722363,435,9041.338982
1252.197486,354,9048.051129
981.037782,278,9061.668106
676.033626,205,9065.896556
